seed,state_idx,repair_regime,negative_control,success,original_tail_rank_correlation,repaired_tail_rank_correlation,original_high_n_gain,repaired_high_n_gain,pilot_count,holdout_count,recommendation,repair_method,risk_delta,effective_n_for_bounds,original_utility_gain_lcb,repaired_utility_gain_lcb,original_tail_utility_lcb,repaired_tail_utility_lcb,original_latency_adjusted_gain_lcb,repaired_latency_adjusted_gain_lcb,repaired_score_lcb_radius,calibration_slope,calibration_intercept,isotonic_knots
1,2,random_score_failed_repair,True,False,0.15024630541871922,0.23401261667248793,-0.21499933519386213,0.21495587389891851,144,144,block_high_N,isotonic,0.01,144,-2.0891304958568613,-1.7177752528018633,-1.6894104403030858,-1.9356831205064342,-2.0891304958568613,-1.7177752528018633,0.7223764673999353,,,144
1,2,calibration_drift_failed_repair,True,False,0.07389162561576355,0.07389162561576355,0.003287796412678774,0.003287796412678774,144,144,block_high_N,affine,0.01,144,-0.3903747208296819,-0.3903747208296819,-0.3817160369401195,-0.3817160369401195,-0.3903747208296819,-0.3903747208296819,0.7290616400091002,0.056972190821756793,0.0418495987894472,0
1,3,anti_correlated_affine_repair,False,True,-0.9960591133004926,0.9876847290640394,-1.0003224270188422,0.937518343929441,144,144,increase_N,affine,0.01,144,-1.3847998729077842,0.5591325227388326,-1.1945786380338683,0.4003631608804932,-1.3847998729077842,0.5591325227388326,0.021963491372355887,-0.9969534279804871,0.00045730409937631453,0
1,3,monotone_isotonic_repair,False,False,0.8901477832512316,0.9113120836782567,0.9293636868221418,0.9245753329889029,144,144,block_high_N,isotonic,0.01,144,0.5509778656315334,0.5461895117982946,0.4003631608804932,0.4003631608804932,0.5509778656315334,0.5461895117982946,0.04859447429274299,,,144
1,3,random_score_failed_repair,True,False,-0.1394088669950739,-0.15320197044334977,0.14888205707287988,0.522290834748247,144,144,block_high_N,affine,0.01,144,-1.7833872457017628,-1.278300983791138,-1.9950438098300578,-1.634602658647786,-1.7833872457017628,-1.278300983791138,0.7582356427338899,-0.06007718531020642,-0.040694175573021435,0
1,3,calibration_drift_failed_repair,True,False,-0.19458128078817735,-0.19458128078817735,-0.042201625818794164,-0.042201625818794164,144,144,block_high_N,affine,0.01,144,-0.37278780909744796,-0.37278780909744796,-0.3642846360267279,-0.3642846360267279,-0.37278780909744796,-0.37278780909744796,0.7649816253847525,0.11338650140725993,0.017988619081581923,0
1,4,anti_correlated_affine_repair,False,True,-0.9916256157635468,0.9881773399014778,-0.9764882588998064,0.9823885032406175,144,144,increase_N,affine,0.01,144,-1.4031496224682916,0.5483445221456179,-1.2047662135825026,0.36180286899911707,-1.4031496224682916,0.5483445221456179,0.020724035777389183,-0.9980987723968896,-0.0025634214185789074,0
1,4,monotone_isotonic_repair,False,False,0.9364532019704433,0.9297141310489317,0.978688755887765,0.9785275009665665,144,144,block_high_N,isotonic,0.01,144,0.4625982931891923,0.46243703826799376,0.2759116198838296,0.2759116198838296,0.4625982931891923,0.46243703826799376,0.04975559722036383,,,144
1,4,random_score_failed_repair,True,False,-0.18571428571428572,,-0.4720820064211265,0.008116576182373119,144,144,block_high_N,isotonic,0.01,144,-2.5082915105348027,-2.0278403744559577,-2.026857908134662,-2.01579194603262,-2.5082915105348027,-2.0278403744559577,0.7640928674502905,,,144
1,4,calibration_drift_failed_repair,True,False,-0.3699507389162562,,0.002036728412003825,-0.03084390682181748,144,144,block_high_N,isotonic,0.01,144,-0.36064795397871685,-1.4295806281804704,-0.32786150164659783,-1.4888684847452522,-0.36064795397871685,-1.4295806281804704,0.7785539658682781,,,144
1,5,anti_correlated_affine_repair,False,True,-0.9886699507389163,0.9901477832512315,-0.9703412102001397,1.0043469941094025,144,144,increase_N,affine,0.01,144,-1.3729531511787507,0.5882460060509418,-1.1844414095196019,0.40437640390757706,-1.3729531511787507,0.5882460060509418,0.01949693927759663,-0.9957609975799309,0.0017247696701727167,0
1,5,monotone_isotonic_repair,False,True,0.8945812807881773,0.8974149945644289,0.980923769602113,0.9812182939538365,144,144,increase_N,isotonic,0.01,144,0.49430913200775495,0.5651173058953758,0.3300179868599653,0.40437640390757706,0.49430913200775495,0.5651173058953758,0.05912002880800823,,,144
1,5,random_score_failed_repair,True,False,0.32906403940886697,0.32906403940886697,0.28620691266495685,0.28620691266495685,144,144,block_high_N,affine,0.01,144,-1.6445721962695676,-1.6445721962695676,-1.990513179181631,-1.990513179181631,-1.6445721962695676,-1.6445721962695676,0.7448000726361739,0.02515732584987784,0.020703511510310423,0
1,5,calibration_drift_failed_repair,True,False,-0.16157635467980297,,0.010132200124390936,-0.013535245242562312,144,144,block_high_N,isotonic,0.01,144,-0.3540369555905669,-1.5518005166242619,-0.34003923461279095,-1.5117323705847112,-0.3540369555905669,-1.5518005166242619,0.7642596709002221,,,144
1,6,anti_correlated_affine_repair,False,True,-0.996551724137931,0.9901477832512315,-0.9876495404835439,0.9720005732078564,144,144,increase_N,affine,0.01,144,-1.4123980074908506,0.583968458946041,-1.2127222211290845,0.40972043222916676,-1.4123980074908506,0.583968458946041,0.021445117595099615,-1.0006011573378646,-0.0007468510253481773,0
1,6,monotone_isotonic_repair,False,False,0.9216748768472907,0.9227746306659627,0.9501994078765631,0.9425095765121273,144,144,block_high_N,isotonic,0.01,144,0.5564209581950151,0.5487311268305793,0.403733798839952,0.403733798839952,0.5564209581950151,0.5487311268305793,0.04511674493550862,,,144
1,6,random_score_failed_repair,True,False,0.42807881773399015,0.42807881773399015,0.35738636155067727,0.35738636155067727,144,144,block_high_N,affine,0.01,144,-1.4942662868434686,-1.4942662868434686,-1.8959041869686448,-1.8959041869686448,-1.4942662868434686,-1.4942662868434686,0.751906388840937,0.05808143595329185,-0.010947199090445923,0
1,6,calibration_drift_failed_repair,True,False,-0.06798029556650247,-0.06798029556650247,-0.013501035513388507,-0.013501035513388507,144,144,block_high_N,affine,0.01,144,-0.3994752610791165,-0.3994752610791165,-0.39922732607702865,-0.39922732607702865,-0.3994752610791165,-0.3994752610791165,0.760471205793322,0.06723239785147414,0.02539492580680079,0
1,7,anti_correlated_affine_repair,False,True,-0.9876847290640394,0.983743842364532,-0.9615445418039132,1.0032527666899038,144,144,increase_N,affine,0.01,144,-1.3207533213787293,0.6178711449915826,-1.1534102560723396,0.450358028801632,-1.3207533213787293,0.6178711449915826,0.02146769558340873,-0.9994161617120897,0.001386758633568257,0
1,7,monotone_isotonic_repair,False,True,0.916256157635468,0.9221002595084626,0.9679763919919785,0.9800605251974558,144,144,increase_N,isotonic,0.01,144,0.5638294752261401,0.5759136084316174,0.42967034997825765,0.42967034997825765,0.5638294752261401,0.5759136084316174,0.0480589474533526,,,144
1,7,random_score_failed_repair,True,False,0.1477832512315271,0.17339901477832512,0.07644179007565421,0.14218318672213104,144,144,block_high_N,affine,0.01,144,-1.8782092086925166,-1.7441361831558997,-2.000324300328773,-1.8579808968381275,-1.8782092086925166,-1.7441361831558997,0.7329387132073226,-0.01748375421466406,0.015382475857794928,0
1,7,calibration_drift_failed_repair,True,False,0.05517241379310345,0.05517241379310345,0.01470326965682097,0.01470326965682097,144,144,block_high_N,affine,0.01,144,-0.39889428719786263,-0.39889428719786263,-0.4044829213733534,-0.4044829213733534,-0.39889428719786263,-0.39889428719786263,0.7386793602682854,0.06044263384987396,0.04489446330072289,0
2,0,anti_correlated_affine_repair,False,True,-0.9901477832512315,0.9916256157635468,-0.9754749332691792,0.9863225771240394,144,144,increase_N,affine,0.01,144,-1.3627100068870093,0.6292366387297714,-1.2050608442400683,0.48098159868504375,-1.3627100068870093,0.6292366387297714,0.021493805425120943,-0.999278419591215,0.0005382714675150049,0
2,0,monotone_isotonic_repair,False,True,0.8990147783251231,0.9000753616763186,0.9617584819570428,0.9642710410595553,144,144,increase_N,isotonic,0.01,144,0.5279720611774668,0.589821373372821,0.40043634878802115,0.462896975484131,0.5279720611774668,0.589821373372821,0.04714689276674663,,,144
2,0,random_score_failed_repair,True,False,0.16748768472906403,0.16748768472906403,0.45966270169772494,0.45966270169772494,144,144,block_high_N,affine,0.01,144,-1.4968832128703098,-1.4968832128703098,-1.852828972226197,-1.852828972226197,-1.4968832128703098,-1.4968832128703098,0.7278010673335442,0.012336362820491305,0.01174193700490455,0
2,0,calibration_drift_failed_repair,True,False,-0.27635467980295564,,0.0024587272167694487,0.0020961957739878186,144,144,block_high_N,isotonic,0.01,144,-0.4245445473336944,-1.3672057012115952,-0.3965772129006846,-1.3970279439504862,-0.4245445473336944,-1.3672057012115952,0.7457545480729805,,,144
2,1,anti_correlated_affine_repair,False,True,-0.99064039408867,0.9891625615763546,-1.00489573416071,0.9552049560213776,144,144,increase_N,affine,0.01,144,-1.411631351559294,0.5892679812458783,-1.2337043920124384,0.4281443527372834,-1.411631351559294,0.5892679812458783,0.02265002491375666,-1.0024485639932792,0.0012791257761276278,0
2,1,monotone_isotonic_repair,False,False,0.9625615763546798,0.9603157666198221,0.9494671270735299,0.9494189646418713,144,144,block_high_N,isotonic,0.01,144,0.5528342615891939,0.5527860991575353,0.39456488639466075,0.39456488639466075,0.5528342615891939,0.5527860991575353,0.04856381634701326,,,144
2,1,random_score_failed_repair,True,False,-0.07093596059113301,-0.07093596059113301,-0.04734684881899998,-0.04734684881899998,144,144,block_high_N,affine,0.01,144,-1.9241311057023536,-1.9241311057023536,-1.7985505804579194,-1.7985505804579194,-1.9241311057023536,-1.9241311057023536,0.7372892428750559,0.008964297441022574,-0.024913072096672886,0
2,1,calibration_drift_failed_repair,True,False,0.08029556650246306,0.08029556650246306,-0.01952946175519674,-0.01952946175519674,144,144,block_high_N,affine,0.01,144,-0.428484781330719,-0.428484781330719,-0.44366168880670226,-0.44366168880670226,-0.428484781330719,-0.428484781330719,0.7449645845281359,0.09364779029176577,0.020454165593658813,0
2,2,anti_correlated_affine_repair,False,True,-0.987192118226601,0.996551724137931,-0.9492150703978419,1.0131039473654737,144,144,increase_N,affine,0.01,144,-1.3679828004408259,0.5744438002341956,-1.1641636876971417,0.3692299699472327,-1.3679828004408259,0.5744438002341956,0.024284924155131005,-0.9991867351835574,0.000324282836886038,0
2,2,monotone_isotonic_repair,False,False,0.9182266009852217,0.9220365164520926,1.0043742486491392,1.0026862622021278,144,144,block_high_N,isotonic,0.01,144,0.5128140516052007,0.5111260651581893,0.3134463444007864,0.3134463444007864,0.5128140516052007,0.5111260651581893,0.05539689294736706,,,144
2,2,random_score_failed_repair,True,False,-0.04187192118226601,-0.04187192118226601,0.5796193558731911,0.5796193558731911,144,144,block_high_N,affine,0.01,144,-1.287925741203162,-1.287925741203162,-1.5947985580346082,-1.5947985580346082,-1.287925741203162,-1.287925741203162,0.7758782422531605,0.03978120150203748,0.025456270938817083,0
2,2,calibration_drift_failed_repair,True,False,0.3216748768472906,0.3216748768472906,0.023014933678704382,0.023014933678704382,144,144,block_high_N,affine,0.01,144,-0.3664911987495601,-0.3664911987495601,-0.38565302123705386,-0.38565302123705386,-0.3664911987495601,-0.3664911987495601,0.769267004510406,0.08048612133066815,0.06765425666422634,0
2,3,anti_correlated_affine_repair,False,True,-0.9911330049261083,0.9812807881773399,-0.973499395243879,0.9777001904392254,144,144,increase_N,affine,0.01,144,-1.4375728857124501,0.5095743855487813,-1.2175110864208853,0.33268386576783887,-1.4375728857124501,0.5095743855487813,0.022875561025736152,-1.000855935896044,0.0006514573099565835,0
2,3,monotone_isotonic_repair,False,False,0.9103448275862069,0.9085765097278491,0.9480466604967442,0.9633387804543136,144,144,block_high_N,isotonic,0.01,144,0.46831768167214516,0.48360980162971456,0.3206000958947196,0.3206000958947196,0.46831768167214516,0.48360980162971456,0.04958311600359887,,,144
2,3,random_score_failed_repair,True,False,0.16945812807881774,0.0,0.20031715293671754,0.042693984028542104,144,144,block_high_N,isotonic,0.01,144,-1.787326108427222,-1.9162831586747435,-1.9466557702082399,-1.9802268256434647,-1.787326108427222,-1.9162831586747435,0.7804235672809092,,,144
2,3,calibration_drift_failed_repair,True,False,-0.274384236453202,-0.274384236453202,0.0075169144306649685,0.0075169144306649685,144,144,block_high_N,affine,0.01,144,-0.3178849454319916,-0.3178849454319916,-0.3130098270753336,-0.3130098270753336,-0.3178849454319916,-0.3178849454319916,0.7919734416974917,0.18012469349225307,0.09308394362019444,0
2,4,anti_correlated_affine_repair,False,True,-0.9783251231527094,0.9842364532019704,-0.9543554512934391,1.0069099636530858,144,144,increase_N,affine,0.01,144,-1.3443192496029566,0.7002914218690424,-1.1645943401814387,0.5551800885175304,-1.3443192496029566,0.7002914218690424,0.021463840898193986,-0.9998716993926501,-0.0007549440588425571,0
2,4,monotone_isotonic_repair,False,False,0.9088669950738916,0.9024667583406208,1.0063266029654256,0.9913541493623054,144,144,block_high_N,isotonic,0.01,144,0.6997080611813824,0.6847356075782618,0.5551800885175306,0.5551800885175304,0.6997080611813824,0.6847356075782618,0.04766450209161195,,,144
2,4,random_score_failed_repair,True,False,-0.09261083743842365,,0.18652935043611216,0.04135888501742162,144,144,block_high_N,isotonic,0.01,144,-1.8150483833816529,-1.823799562466029,-1.9623190530536168,-1.880687703761235,-1.8150483833816529,-1.823799562466029,0.7192918796311947,,,144
2,4,calibration_drift_failed_repair,True,False,0.022167487684729065,0.022167487684729065,0.03222046522659334,0.03222046522659334,144,144,block_high_N,affine,0.01,144,-0.4550641992102043,-0.4550641992102043,-0.4547543268181507,-0.4547543268181507,-0.4550641992102043,-0.4550641992102043,0.7229480176204935,0.14410654797104827,0.09211224744721186,0
2,5,anti_correlated_affine_repair,False,True,-0.9926108374384236,0.9921182266009853,-1.017758079242086,0.9301448107062942,144,144,increase_N,affine,0.01,144,-1.535159499563461,0.5182002776399959,-1.3092683352959433,0.346831349027498,-1.535159499563461,0.5182002776399959,0.01862261784182625,-0.9994592913866881,0.0016335085641837783,0
2,5,monotone_isotonic_repair,False,False,0.9182266009852217,0.9184822966100619,0.924415976858454,0.9205678266596893,144,144,block_high_N,isotonic,0.01,144,0.5064594324653791,0.5026112822666142,0.340338741761757,0.3403387417617571,0.5064594324653791,0.5026112822666142,0.06009514113459315,,,144
2,5,random_score_failed_repair,True,False,0.17339901477832512,0.31527093596059114,0.32505203526042675,0.41202234478397004,144,144,block_high_N,affine,0.01,144,-1.6079703135606804,-1.4731526318222214,-1.7300556701395418,-1.9897896988617885,-1.6079703135606804,-1.4731526318222214,0.765626129599944,-0.039610263384726306,-0.05860994839076735,0
2,5,calibration_drift_failed_repair,True,False,0.12315270935960591,0.12315270935960591,-0.0562896965161659,-0.0562896965161659,144,144,block_high_N,affine,0.01,144,-0.5543742824003095,-0.5543742824003095,-0.5505546487621125,-0.5505546487621125,-0.5543742824003095,-0.5543742824003095,0.7745318992540731,0.12893405934153696,0.01593326522161521,0
2,6,anti_correlated_affine_repair,False,True,-0.9857142857142858,0.9886699507389163,-1.0223814537379332,0.9468281328672115,144,144,increase_N,affine,0.01,144,-1.3838060742822744,0.6116864567580419,-1.2261235138386928,0.4697497225585119,-1.3838060742822744,0.6116864567580419,0.021574619063805447,-0.999219951766723,0.002042258171175933,0
2,6,monotone_isotonic_repair,False,False,0.9078817733990148,0.9080603912288051,0.9346623549775277,0.9343325897002656,144,144,block_high_N,isotonic,0.01,144,0.5980137931085545,0.5976840278312924,0.4668010489818153,0.4668010489818153,0.5980137931085545,0.5976840278312924,0.05504542772792787,,,144
2,6,random_score_failed_repair,True,False,-0.5275862068965518,-0.1187192118226601,-0.8212976447808844,0.5167935019674005,144,144,block_high_N,affine,0.01,144,-2.7843457990615335,-1.4887377938078075,-1.9138938696343544,-1.8888532817044268,-2.7843457990615335,-1.4887377938078075,0.716624626577993,-0.030337797856955822,-0.045532676957475274,0
2,6,calibration_drift_failed_repair,True,False,-0.08719211822660099,-0.08719211822660099,-0.044132306349365984,-0.044132306349365984,144,144,block_high_N,affine,0.01,144,-0.45428942887112395,-0.45428942887112395,-0.44678921298059343,-0.44678921298059343,-0.45428942887112395,-0.45428942887112395,0.7208391431736578,0.10075915756127742,0.007535476425971297,0
2,7,anti_correlated_affine_repair,False,True,-0.9935960591133005,0.9852216748768473,-0.9971433137031391,0.9621980960233882,144,144,increase_N,affine,0.01,144,-1.3922981920223982,0.559084846902963,-1.2214144401759615,0.3770191150110976,-1.3922981920223982,0.559084846902963,0.021644807130827136,-0.9978055417554931,0.001210443465409388,0
2,7,monotone_isotonic_repair,False,False,0.8955665024630541,0.8972953339097209,0.9538408535954015,0.9509006561675108,144,144,block_high_N,isotonic,0.01,144,0.5309351775118452,0.5279949800839545,0.35434311241418076,0.35434311241418076,0.5309351775118452,0.5279949800839545,0.051946424046482524,,,144
2,7,random_score_failed_repair,True,False,-0.0561576354679803,0.1,-0.13619968391684095,0.33306321192317956,144,144,block_high_N,affine,0.01,144,-2.0580555453984006,-1.39812449786881,-2.0087185712416624,-1.620765786607241,-2.0580555453984006,-1.39812449786881,0.7409032878730624,-0.024797709803871547,-0.020016736307707592,0
2,7,calibration_drift_failed_repair,True,False,-0.1768472906403941,-0.274875134599767,-0.014748069458944938,-0.04652148443181351,144,144,block_high_N,isotonic,0.01,144,-0.4380496455153245,-0.5151235539641615,-0.43807489497183494,-0.4999559483420721,-0.4380496455153245,-0.5151235539641615,0.759499597999287,,,144
